random_seed,fold,threshold,r2,alpha,rutina__word_properties__mean_log_frq,rutina__word_properties__mean_num_phonemes,rutina__word_properties__mean_num_syll,rutina__word_properties__mean_phon_neigh
3,0,[None],,205.84495275217952,1,1,1,1
3,1,[None],,0.11634134984001064,1,1,1,1
3,2,[None],,3.715954495947135,1,1,1,1
3,3,[None],,16.90217286791715,1,1,1,1
3,4,[None],,10.452080754281285,1,1,1,1
