feature,importance
P__timing__npauses,0.2776567043364745
P__timing__pause_duration_mean,0.2514698787848087
P__vr__count,0.1799121298337602
P__timing__speechrate,0.16397451714880368
P__timing__pause_duration_std,0.12698676989615298
