random_seed,fold,threshold,r2,alpha,rutina__speech_timing__nsyll,rutina__speech_timing__npauses,rutina__speech_timing__syllable_duration_kurtosis,rutina__speech_timing__syllable_duration_skewness,rutina__speech_timing__syllable_duration_max,rutina__speech_timing__syllable_duration_min,rutina__speech_timing__pause_duration_kurtosis,rutina__speech_timing__pause_duration_skewness,rutina__speech_timing__pause_duration_max,rutina__speech_timing__pause_duration_min,rutina__speech_timing__speechrate,rutina__speech_timing__mean_syllable_duration,rutina__speech_timing__syllable_duration_std,rutina__speech_timing__mean_pause_duration,rutina__speech_timing__pause_duration_std
3,0,[None],0.004885510815779259,205.84495275217952,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0
3,1,[None],0.02164824540156196,205.84495275217952,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
3,2,[None],-0.02768564986434896,9999.396973375584,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0
3,3,[None],-0.05510639343550583,205.84495275217952,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
3,4,[None],0.0029394440239448594,205.84495275217952,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1
