random_seed,fold,threshold,r2,C,gamma,rutina__sentiment__NEG,rutina__sentiment__NEU,rutina__sentiment__POS
3,0,[None],-0.13743231340343187,83.2442808357781,2123.391185548851,0,1,0
3,1,[None],-0.167251591858252,0.0001,9144.710935745281,1,1,1
3,2,[None],0.06994351441785907,75.83672357948397,31.447263108930603,0,1,0
3,3,[None],-0.16054213279119578,0.11104149608074532,1207.774307280604,1,1,1
3,4,[None],-0.24357674773029525,68.42333422791305,4401.5249933807645,1,1,1
