random_seed,fold,threshold,r2,alpha,l1_ratio,rutina__word_properties__mean_log_frq,rutina__word_properties__mean_num_phonemes,rutina__word_properties__mean_num_syll,rutina__word_properties__mean_phon_neigh,video_retelling__word_properties__mean_log_frq,video_retelling__word_properties__mean_num_phonemes,video_retelling__word_properties__mean_num_syll,video_retelling__word_properties__mean_phon_neigh
3,0,[None],0.11607756816757764,0.32364301702871123,0.10301811026557976,1,0,1,0,1,0,0,1
3,1,[None],-0.11174801479080632,3745.401194728224,0.9507143064099162,1,1,1,1,1,1,1,1
3,2,[None],-0.07889324102722828,3745.401194728224,0.9507143064099162,1,1,1,1,1,1,1,1
3,3,[None],0.15080413364471523,0.22547000011868246,0.0,1,0,1,1,1,1,1,0
3,4,[None],-0.009495641344956507,3745.401194728224,0.9507143064099162,1,1,1,1,1,1,1,1
