feature,importance
dia_tipico__word_properties__granularity_mean,1.0
dia_tipico__word_properties__concreteness_mean,1.0
dia_tipico__universal_dependencies__core_norm,1.0
dia_tipico__verbosity__noun_count,1.0
dia_tipico__verbosity__adv_count,1.0
dia_tipico__verbosity__ratio_adj_over_total,1.0
dia_tipico__verbosity__ratio_adv_over_total,1.0
dia_tipico__talking_intervals__nsyll,1.0
dia_tipico__talking_intervals__speechrate,1.0
dia_tipico__talking_intervals__pause_duration_mean,1.0
