random_seed,fold,threshold,r2,alpha,rutina__word_properties__word_properties_std_concr,rutina__word_properties__word_properties_kurt_concr,rutina__word_properties__word_properties_skew_concr,rutina__word_properties__word_properties_mean_concr,agradable__word_properties__word_properties_std_concr,agradable__word_properties__word_properties_kurt_concr,agradable__word_properties__word_properties_skew_concr,agradable__word_properties__word_properties_mean_concr,rutina__word_properties__mean_log_frq,rutina__word_properties__mean_num_phonemes,rutina__word_properties__mean_num_syll,rutina__word_properties__mean_phon_neigh,agradable__word_properties__mean_log_frq,agradable__word_properties__mean_num_phonemes,agradable__word_properties__mean_num_syll,agradable__word_properties__mean_phon_neigh
3,0,[None],0.03407748712024694,205.84495275217952,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0
3,1,[None],0.06568158098099286,205.84495275217952,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1
3,2,[None],0.035742425772024355,205.84495275217952,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1
3,3,[None],0.03621480625764051,167.10016693116094,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1
3,4,[None],-0.022046902403448865,1256.6523310173145,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1
