random_seed,fold,threshold,r2,alpha,agradable__speech_timing__nsyll,agradable__speech_timing__npauses,agradable__speech_timing__speechrate,agradable__speech_timing__mean_syllable_duration,agradable__speech_timing__syllable_duration_std,agradable__speech_timing__mean_pause_duration,agradable__speech_timing__pause_duration_std
3,0,[None],-0.08296489149722719,9997.893736924012,0,0,1,0,0,0,0
3,1,[None],-0.0686717944464259,9999.721485716727,0,1,0,0,1,0,0
3,2,[None],-0.059190864938921894,205.84495275217952,0,0,0,1,1,0,1
3,3,[None],0.0010924159015222035,205.84495275217952,1,0,0,0,1,0,1
3,4,[None],-0.0011788017855831612,205.84495275217952,0,1,0,0,1,0,0
