random_seed,fold,threshold,r2,alpha,l1_ratio,rutina__sentiment__NEG,rutina__sentiment__NEU,rutina__sentiment__POS,video_retelling__sentiment__NEG,video_retelling__sentiment__NEU,video_retelling__sentiment__POS
3,0,[None],0.1799274835375655,0.16737280980870695,0.8907517031004873,0,0,0,0,1,0
3,1,[None],-0.11174801479080632,3745.401194728224,0.9507143064099162,1,1,1,1,1,1
3,2,[None],-0.07889324102722828,3745.401194728224,0.9507143064099162,1,1,1,1,1,1
3,3,[None],0.1658999684458503,0.16737280980870695,0.8907517031004873,0,1,0,0,0,1
3,4,[None],-0.009495641344956507,3745.401194728224,0.9507143064099162,1,1,1,1,1,1
