feature,importance
P__properties__concreteness_imputada_promedio,0.19447176
P__properties__sa_num_syll_std,0.17496355
P__properties__log_frq_std,0.12316127
P__properties__sa_num_syll_promedio,0.10671436
P__properties__granularidad_std,0.089470156
P__properties__sa_num_phon_promedio,0.08886867
P__properties__granularidad_promedio,0.085231796
P__properties__osv,0.053188585
P__properties__sa_NP__promedio,0.033546396
P__properties__sa_NP__std,0.031202804
P__properties__sa_num_phon_std,0.019180628
